Date,Product_code,Quantity,Total_Sale,day_of_week,month,quarter,year,day_of_year,month_sin,month_cos,day_of_week_sin,day_of_week_cos,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_7,sales_lag_14,sales_lag_30,prev_day_diff,rolling_avg_60,sales_ma_7,sales_std_7,sales_min_7,sales_max_7,sales_ma_14,sales_std_14,sales_min_14,sales_max_14,sales_ma_30,sales_std_30,sales_min_30,sales_max_30
2023-01-04,D1003,13.983806358660422,140.0,2,1,1,2023,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.0,8.0,8.0,11.0,8.0,11.0,-3.0,10.5,10.0,3.872983346207416,7.0,17.0,10.214285714285714,3.092884424923449,7.0,17.0,10.566666666666666,3.811808633374877,7.0,25.0
2023-01-04,D1003,14.0,140.0,2,1,1,2023,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.0,8.0,8.0,11.0,8.0,11.0,-3.0,10.5,10.0,3.872983346207416,7.0,17.0,10.214285714285714,3.092884424923449,7.0,17.0,10.566666666666666,3.811808633374877,7.0,25.0
2023-01-04,D1003,14.700000000000001,140.0,2,1,1,2023,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.0,8.0,8.0,11.0,8.0,11.0,-3.0,10.5,10.0,3.872983346207416,7.0,17.0,10.214285714285714,3.092884424923449,7.0,17.0,10.566666666666666,3.811808633374877,7.0,25.0
2023-01-04,D1003,12.0,140.0,2,1,1,2023,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.0,8.0,8.0,11.0,8.0,11.0,-3.0,10.5,10.0,3.872983346207416,7.0,17.0,10.214285714285714,3.092884424923449,7.0,17.0,10.566666666666666,3.811808633374877,7.0,25.0
2023-01-04,D1003,13.299999999999999,140.0,2,1,1,2023,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.0,8.0,8.0,11.0,8.0,11.0,-3.0,10.5,10.0,3.872983346207416,7.0,17.0,10.214285714285714,3.092884424923449,7.0,17.0,10.566666666666666,3.811808633374877,7.0,25.0
2023-01-04,D1003,14.0,140.0,2,1,1,2023,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.0,8.0,8.0,11.0,8.0,11.0,-3.0,10.5,10.0,3.872983346207416,7.0,17.0,10.214285714285714,3.092884424923449,7.0,17.0,10.566666666666666,3.811808633374877,7.0,25.0
2023-01-04,D1003,14.002163833075734,140.0,2,1,1,2023,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.0,8.0,8.0,11.0,8.0,11.0,-3.0,10.5,10.0,3.872983346207416,7.0,17.0,10.214285714285714,3.092884424923449,7.0,17.0,10.566666666666666,3.811808633374877,7.0,25.0
2023-01-04,D1003,17.0,140.0,2,1,1,2023,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.0,8.0,8.0,11.0,8.0,11.0,-3.0,10.5,10.0,3.872983346207416,7.0,17.0,10.214285714285714,3.092884424923449,7.0,17.0,10.566666666666666,3.811808633374877,7.0,25.0
2023-01-05,D1003,12.0,140.0,3,1,1,2023,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14.0,17.0,8.0,7.0,13.0,11.0,0.0,10.6,11.0,3.8729833462074135,8.0,17.0,10.285714285714286,3.172685623558384,7.0,17.0,10.666666666666666,3.862582067721674,7.0,25.0
2023-01-05,D1003,17.0,140.0,3,1,1,2023,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14.0,17.0,8.0,7.0,13.0,11.0,0.0,10.6,11.0,3.8729833462074135,8.0,17.0,10.285714285714286,3.172685623558384,7.0,17.0,10.666666666666666,3.862582067721674,7.0,25.0
2023-01-05,D1003,14.075857873629818,140.0,3,1,1,2023,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14.0,17.0,8.0,7.0,13.0,11.0,0.0,10.6,11.0,3.8729833462074135,8.0,17.0,10.285714285714286,3.172685623558384,7.0,17.0,10.666666666666666,3.862582067721674,7.0,25.0
2023-01-05,D1003,13.299999999999999,140.0,3,1,1,2023,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14.0,17.0,8.0,7.0,13.0,11.0,0.0,10.6,11.0,3.8729833462074135,8.0,17.0,10.285714285714286,3.172685623558384,7.0,17.0,10.666666666666666,3.862582067721674,7.0,25.0
2023-01-05,D1003,14.004327666151468,140.0,3,1,1,2023,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14.0,17.0,8.0,7.0,13.0,11.0,0.0,10.6,11.0,3.8729833462074135,8.0,17.0,10.285714285714286,3.172685623558384,7.0,17.0,10.666666666666666,3.862582067721674,7.0,25.0
2023-01-05,D1003,14.700000000000001,140.0,3,1,1,2023,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14.0,17.0,8.0,7.0,13.0,11.0,0.0,10.6,11.0,3.8729833462074135,8.0,17.0,10.285714285714286,3.172685623558384,7.0,17.0,10.666666666666666,3.862582067721674,7.0,25.0
2023-01-05,D1003,8.0,140.0,3,1,1,2023,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14.0,17.0,8.0,7.0,13.0,11.0,0.0,10.6,11.0,3.8729833462074135,8.0,17.0,10.285714285714286,3.172685623558384,7.0,17.0,10.666666666666666,3.862582067721674,7.0,25.0
2023-01-05,D1003,14.0,140.0,3,1,1,2023,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14.0,17.0,8.0,7.0,13.0,11.0,0.0,10.6,11.0,3.8729833462074135,8.0,17.0,10.285714285714286,3.172685623558384,7.0,17.0,10.666666666666666,3.862582067721674,7.0,25.0
2023-01-05,D1003,14.0,140.0,3,1,1,2023,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14.0,17.0,8.0,7.0,13.0,11.0,0.0,10.6,11.0,3.8729833462074135,8.0,17.0,10.285714285714286,3.172685623558384,7.0,17.0,10.666666666666666,3.862582067721674,7.0,25.0
2023-01-06,D1003,14.0,120.0,4,1,1,2023,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,14.0,17.0,8.0,9.0,11.0,-2.0,10.65,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.7,3.869865898059712,7.0,25.0
2023-01-06,D1003,12.600000000000001,120.0,4,1,1,2023,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,14.0,17.0,8.0,9.0,11.0,-2.0,10.65,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.7,3.869865898059712,7.0,25.0
2023-01-06,D1003,8.0,120.0,4,1,1,2023,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,14.0,17.0,8.0,9.0,11.0,-2.0,10.65,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.7,3.869865898059712,7.0,25.0
2023-01-06,D1003,14.0,120.0,4,1,1,2023,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,14.0,17.0,8.0,9.0,11.0,-2.0,10.65,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.7,3.869865898059712,7.0,25.0
2023-01-06,D1003,11.399999999999999,120.0,4,1,1,2023,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,14.0,17.0,8.0,9.0,11.0,-2.0,10.65,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.7,3.869865898059712,7.0,25.0
2023-01-06,D1003,12.0,120.0,4,1,1,2023,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,14.0,17.0,8.0,9.0,11.0,-2.0,10.65,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.7,3.869865898059712,7.0,25.0
2023-01-06,D1003,8.0,120.0,4,1,1,2023,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,14.0,17.0,8.0,9.0,11.0,-2.0,10.65,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.7,3.869865898059712,7.0,25.0
2023-01-06,D1003,12.005564142194743,120.0,4,1,1,2023,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,14.0,17.0,8.0,9.0,11.0,-2.0,10.65,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.7,3.869865898059712,7.0,25.0
2023-01-06,D1003,12.178378648973219,120.0,4,1,1,2023,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,14.0,17.0,8.0,9.0,11.0,-2.0,10.65,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.7,3.869865898059712,7.0,25.0
2023-01-07,D1003,15.0,75.0,5,1,1,2023,7,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,14.0,14.0,8.0,8.0,9.0,-4.0,10.45,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.666666666666666,3.88927201177922,7.0,25.0
2023-01-07,D1003,8.0,75.0,5,1,1,2023,7,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,14.0,14.0,8.0,8.0,9.0,-4.0,10.45,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.666666666666666,3.88927201177922,7.0,25.0
2023-01-07,D1003,14.0,75.0,5,1,1,2023,7,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,14.0,14.0,8.0,8.0,9.0,-4.0,10.45,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.666666666666666,3.88927201177922,7.0,25.0
2023-01-07,D1003,8.0,75.0,5,1,1,2023,7,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,14.0,14.0,8.0,8.0,9.0,-4.0,10.45,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.666666666666666,3.88927201177922,7.0,25.0
2023-01-07,D1003,8.004945904173107,75.0,5,1,1,2023,7,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,14.0,14.0,8.0,8.0,9.0,-4.0,10.45,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.666666666666666,3.88927201177922,7.0,25.0
2023-01-07,D1003,7.972575742714476,75.0,5,1,1,2023,7,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,14.0,14.0,8.0,8.0,9.0,-4.0,10.45,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.666666666666666,3.88927201177922,7.0,25.0
2023-01-07,D1003,12.0,75.0,5,1,1,2023,7,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,14.0,14.0,8.0,8.0,9.0,-4.0,10.45,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.666666666666666,3.88927201177922,7.0,25.0
2023-01-07,D1003,7.6,75.0,5,1,1,2023,7,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,14.0,14.0,8.0,8.0,9.0,-4.0,10.45,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.666666666666666,3.88927201177922,7.0,25.0
2023-01-07,D1003,8.4,75.0,5,1,1,2023,7,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,14.0,14.0,8.0,8.0,9.0,-4.0,10.45,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.666666666666666,3.88927201177922,7.0,25.0
2023-01-08,D1003,7.6,75.0,6,1,1,2023,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,12.0,14.0,8.0,8.0,9.0,0.0,10.3,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.633333333333333,3.908287686913304,7.0,25.0
2023-01-08,D1003,8.0,75.0,6,1,1,2023,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,12.0,14.0,8.0,8.0,9.0,0.0,10.3,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.633333333333333,3.908287686913304,7.0,25.0
2023-01-08,D1003,8.006182380216384,75.0,6,1,1,2023,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,12.0,14.0,8.0,8.0,9.0,0.0,10.3,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.633333333333333,3.908287686913304,7.0,25.0
2023-01-08,D1003,8.0,75.0,6,1,1,2023,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,12.0,14.0,8.0,8.0,9.0,0.0,10.3,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.633333333333333,3.908287686913304,7.0,25.0
2023-01-08,D1003,7.972577665579192,75.0,6,1,1,2023,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,12.0,14.0,8.0,8.0,9.0,0.0,10.3,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.633333333333333,3.908287686913304,7.0,25.0
2023-01-08,D1003,15.0,75.0,6,1,1,2023,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,12.0,14.0,8.0,8.0,9.0,0.0,10.3,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.633333333333333,3.908287686913304,7.0,25.0
2023-01-08,D1003,6.0,75.0,6,1,1,2023,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,12.0,14.0,8.0,8.0,9.0,0.0,10.3,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.633333333333333,3.908287686913304,7.0,25.0
2023-01-08,D1003,12.0,75.0,6,1,1,2023,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,12.0,14.0,8.0,8.0,9.0,0.0,10.3,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.633333333333333,3.908287686913304,7.0,25.0
2023-01-08,D1003,8.4,75.0,6,1,1,2023,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,12.0,14.0,8.0,8.0,9.0,0.0,10.3,11.571428571428571,3.6449573777637303,8.0,17.0,10.5,3.180469244527386,7.0,17.0,10.633333333333333,3.908287686913304,7.0,25.0
2023-01-09,D1003,15.75,150.0,0,1,1,2023,9,0.49999999999999994,0.8660254037844387,0.0,1.0,8.0,8.0,12.0,8.0,14.0,9.0,7.0,10.383333333333333,12.571428571428571,3.4572215654164977,8.0,17.0,10.571428571428571,3.2749465225060863,7.0,17.0,10.833333333333334,3.974776795583952,7.0,25.0
2023-01-09,D1003,15.184958848499377,150.0,0,1,1,2023,9,0.49999999999999994,0.8660254037844387,0.0,1.0,8.0,8.0,12.0,8.0,14.0,9.0,7.0,10.383333333333333,12.571428571428571,3.4572215654164977,8.0,17.0,10.571428571428571,3.2749465225060863,7.0,17.0,10.833333333333334,3.974776795583952,7.0,25.0
2023-01-09,D1003,6.0,150.0,0,1,1,2023,9,0.49999999999999994,0.8660254037844387,0.0,1.0,8.0,8.0,12.0,8.0,14.0,9.0,7.0,10.383333333333333,12.571428571428571,3.4572215654164977,8.0,17.0,10.571428571428571,3.2749465225060863,7.0,17.0,10.833333333333334,3.974776795583952,7.0,25.0
2023-01-09,D1003,15.013910355486862,150.0,0,1,1,2023,9,0.49999999999999994,0.8660254037844387,0.0,1.0,8.0,8.0,12.0,8.0,14.0,9.0,7.0,10.383333333333333,12.571428571428571,3.4572215654164977,8.0,17.0,10.571428571428571,3.2749465225060863,7.0,17.0,10.833333333333334,3.974776795583952,7.0,25.0
2023-01-09,D1003,8.0,150.0,0,1,1,2023,9,0.49999999999999994,0.8660254037844387,0.0,1.0,8.0,8.0,12.0,8.0,14.0,9.0,7.0,10.383333333333333,12.571428571428571,3.4572215654164977,8.0,17.0,10.571428571428571,3.2749465225060863,7.0,17.0,10.833333333333334,3.974776795583952,7.0,25.0
2023-01-09,D1003,14.25,150.0,0,1,1,2023,9,0.49999999999999994,0.8660254037844387,0.0,1.0,8.0,8.0,12.0,8.0,14.0,9.0,7.0,10.383333333333333,12.571428571428571,3.4572215654164977,8.0,17.0,10.571428571428571,3.2749465225060863,7.0,17.0,10.833333333333334,3.974776795583952,7.0,25.0
2023-01-09,D1003,8.0,150.0,0,1,1,2023,9,0.49999999999999994,0.8660254037844387,0.0,1.0,8.0,8.0,12.0,8.0,14.0,9.0,7.0,10.383333333333333,12.571428571428571,3.4572215654164977,8.0,17.0,10.571428571428571,3.2749465225060863,7.0,17.0,10.833333333333334,3.974776795583952,7.0,25.0
2023-01-09,D1003,8.0,150.0,0,1,1,2023,9,0.49999999999999994,0.8660254037844387,0.0,1.0,8.0,8.0,12.0,8.0,14.0,9.0,7.0,10.383333333333333,12.571428571428571,3.4572215654164977,8.0,17.0,10.571428571428571,3.2749465225060863,7.0,17.0,10.833333333333334,3.974776795583952,7.0,25.0
2023-01-09,D1003,15.0,150.0,0,1,1,2023,9,0.49999999999999994,0.8660254037844387,0.0,1.0,8.0,8.0,12.0,8.0,14.0,9.0,7.0,10.383333333333333,12.571428571428571,3.4572215654164977,8.0,17.0,10.571428571428571,3.2749465225060863,7.0,17.0,10.833333333333334,3.974776795583952,7.0,25.0
2023-01-10,D1003,6.300000000000001,60.0,1,1,1,2023,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,15.0,8.0,8.0,17.0,10.0,17.0,-9.0,10.35,11.0,3.6055512754639856,6.0,15.0,10.285714285714286,3.495680222757826,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-10,D1003,11.0,60.0,1,1,1,2023,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,15.0,8.0,8.0,17.0,10.0,17.0,-9.0,10.35,11.0,3.6055512754639856,6.0,15.0,10.285714285714286,3.495680222757826,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-10,D1003,8.0,60.0,1,1,1,2023,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,15.0,8.0,8.0,17.0,10.0,17.0,-9.0,10.35,11.0,3.6055512754639856,6.0,15.0,10.285714285714286,3.495680222757826,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-10,D1003,15.0,60.0,1,1,1,2023,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,15.0,8.0,8.0,17.0,10.0,17.0,-9.0,10.35,11.0,3.6055512754639856,6.0,15.0,10.285714285714286,3.495680222757826,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-10,D1003,6.0,60.0,1,1,1,2023,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,15.0,8.0,8.0,17.0,10.0,17.0,-9.0,10.35,11.0,3.6055512754639856,6.0,15.0,10.285714285714286,3.495680222757826,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-10,D1003,6.006491499227202,60.0,1,1,1,2023,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,15.0,8.0,8.0,17.0,10.0,17.0,-9.0,10.35,11.0,3.6055512754639856,6.0,15.0,10.285714285714286,3.495680222757826,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-10,D1003,5.699999999999999,60.0,1,1,1,2023,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,15.0,8.0,8.0,17.0,10.0,17.0,-9.0,10.35,11.0,3.6055512754639856,6.0,15.0,10.285714285714286,3.495680222757826,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-10,D1003,8.0,60.0,1,1,1,2023,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,15.0,8.0,8.0,17.0,10.0,17.0,-9.0,10.35,11.0,3.6055512754639856,6.0,15.0,10.285714285714286,3.495680222757826,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-10,D1003,6.089882656984992,60.0,1,1,1,2023,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,15.0,8.0,8.0,17.0,10.0,17.0,-9.0,10.35,11.0,3.6055512754639856,6.0,15.0,10.285714285714286,3.495680222757826,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-11,D1003,6.0,80.0,2,1,1,2023,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6.0,15.0,8.0,14.0,11.0,8.0,2.0,10.35,10.142857142857142,3.4846602621858462,6.0,15.0,10.071428571428571,3.5401930784869657,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-11,D1003,8.0,80.0,2,1,1,2023,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6.0,15.0,8.0,14.0,11.0,8.0,2.0,10.35,10.142857142857142,3.4846602621858462,6.0,15.0,10.071428571428571,3.5401930784869657,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-11,D1003,8.009891808346213,80.0,2,1,1,2023,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6.0,15.0,8.0,14.0,11.0,8.0,2.0,10.35,10.142857142857142,3.4846602621858462,6.0,15.0,10.071428571428571,3.5401930784869657,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-11,D1003,6.0,80.0,2,1,1,2023,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6.0,15.0,8.0,14.0,11.0,8.0,2.0,10.35,10.142857142857142,3.4846602621858462,6.0,15.0,10.071428571428571,3.5401930784869657,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-11,D1003,8.4,80.0,2,1,1,2023,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6.0,15.0,8.0,14.0,11.0,8.0,2.0,10.35,10.142857142857142,3.4846602621858462,6.0,15.0,10.071428571428571,3.5401930784869657,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-11,D1003,7.6,80.0,2,1,1,2023,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6.0,15.0,8.0,14.0,11.0,8.0,2.0,10.35,10.142857142857142,3.4846602621858462,6.0,15.0,10.071428571428571,3.5401930784869657,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
2023-01-11,D1003,7.9450147307761165,80.0,2,1,1,2023,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6.0,15.0,8.0,14.0,11.0,8.0,2.0,10.35,10.142857142857142,3.4846602621858462,6.0,15.0,10.071428571428571,3.5401930784869657,6.0,17.0,10.466666666666667,3.8928168449730247,6.0,25.0
